id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51010091,Entrañable Casa Valenciana a 500 m de la playa,317497379,Vicente Javier,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47315,-0.32993,Entire home/apt,115,3,78,2024-12-04,2.59,1,348,28,
51012677,Valencia Luxury  - Calma Beach 1H,409088222,Cristian,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.463661,-0.329281,Entire home/apt,151,2,5,2024-05-02,0.17,30,325,2,
51016823,green and bright,44198330,Angelica Katrina,CAMPANAR,CAMPANAR,39.48215608194455,-0.3886257711198599,Private room,50,20,1,2024-05-26,0.14,1,89,1,
51035857,Full equipe apartment near beach and City Science,266935973,Pietro,CAMINS AL GRAU,AIORA,39.46407,-0.34583,Entire home/apt,139,3,76,2024-12-03,1.88,1,86,14,
51037279,Valencia Luxury - Sea Port II,409088222,Cristian,CAMINS AL GRAU,CAMI FONDO,39.464859,-0.349576,Entire home/apt,85,1,218,2024-12-09,6.58,30,356,178,
51043157,Habitacion a 15 minutos andando del centro,40602738,Rony,PATRAIX,PATRAIX,39.46646,-0.3932,Private room,30,2,29,2024-09-05,0.71,1,169,9,
51049142,Habitaciones bonitas nuevas en el centro de la Ciu,201066700,Lola Serrano Soler,CIUTAT VELLA,SANT FRANCESC,39.46901,-0.37801,Private room,80,2,48,2024-11-02,1.20,4,363,15,
51054733,Habitación para dos personas en Valencia,266463724,Carolina,CAMINS AL GRAU,PENYA-ROJA,39.46234,-0.35623,Private room,115,1,0,,,3,73,0,
51054778,Habitación Privada  en la Ciudad de las Ciencias,266463724,Carolina,CAMINS AL GRAU,PENYA-ROJA,39.46184,-0.3578,Private room,105,1,0,,,3,82,0,
51060273,cozy loft min de la plaza del ayuntamiento!,72009114,Ciutat Vella,CIUTAT VELLA,EL MERCAT,39.4726,-0.37764,Entire home/apt,123,2,79,2024-04-07,1.91,9,34,4,AT-37305-V
51078814,Precioso Apart. para tus vacaciones en Valencia,14477543,Elena,JESUS,LA RAIOSA,39.457344,-0.386966,Entire home/apt,97,2,71,2024-12-02,1.73,1,299,25,
51082756,Moderno  y cómodo apartamento para 6/8 personas,312924794,Daniela,ALGIROS,L'AMISTAT,39.47085,-0.35013,Entire home/apt,171,1,159,2024-12-02,3.87,1,110,46,VT-50481-V
51116915,Fabulosa vivienda nueva a un paso de Plaza EspañA,245765902,Aura,EXTRAMURS,ARRANCAPINS,39.46724,-0.38982,Entire home/apt,130,2,127,2024-11-01,3.06,4,163,30,
51120449,Bright beach area apartment with city access!,413636116,Deva,POBLATS MARITIMS,LA MALVA-ROSA,39.47749683696452,-0.3322242388867011,Entire home/apt,210,3,45,2024-10-27,1.59,1,271,16,VT-45327-V
51132432,"Loft Ibiza con terraza, junto puerto y ciencias",15992738,Nacho,POBLATS MARITIMS,NATZARET,39.445975263673326,-0.3334842478624743,Entire home/apt,52,11,181,2024-12-02,4.62,14,169,37,VT-50424-V
51139629,1 Bedroom Apartment with balcony. Old Town. Valencia. MS1,170698476,Bet,CIUTAT VELLA,EL CARME,39.47676,-0.37989,Entire home/apt,137,1,2,2022-01-01,0.05,53,175,0,VT-33716-V
51141487,"Ciegos, en pleno centro histórico",87294343,Jose,CIUTAT VELLA,LA SEU,39.47742,-0.3761,Entire home/apt,206,3,78,2024-12-02,1.89,2,90,21,VT-40678-V
51142196,Valencia Luxury - Boutique Center Superior,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,113,2,4,2022-11-13,0.13,30,235,0,0179V
51142553,Valencia Luxury - Boutique Center Superior,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,113,2,41,2024-12-07,1.01,30,240,14,
51170848,Apartamento en planta baja junto a Ruzafa,474475494,Neus,QUATRE CARRERES,EN CORTS,39.45529556274414,-0.3735649883747101,Entire home/apt,134,2,76,2024-12-02,1.99,1,78,27,
51195452,Magnifica vivienda a estrenar junto a Plaza España,245765902,Aura,EXTRAMURS,ARRANCAPINS,39.46794,-0.38821,Entire home/apt,130,2,81,2024-10-04,1.95,4,169,12,
51211662,Cabañal Flat Wifi & AACC,331312995,Maria Carmen,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4655,-0.33244,Entire home/apt,113,5,84,2024-12-02,2.04,2,43,32,VT-52521-V
51226660,Lanzarote room in coolest Valencia's area,192826329,Mario,L'EIXAMPLE,LA GRAN VIA,39.46516,-0.36988,Private room,34,3,172,2024-12-14,4.19,3,137,61,
51229998,Loft cerca del Puerto 5,172516730,Un Bel Posto,CAMINS AL GRAU,AIORA,39.46395,-0.34086,Entire home/apt,31,1,50,2024-12-19,1.21,10,167,20,
51243933,Loft Avenida del Puerto 2,172516730,Un Bel Posto,CAMINS AL GRAU,LA CREU DEL GRAU,39.46232,-0.342,Entire home/apt,33,1,62,2024-12-08,1.53,10,169,33,
51244824,Habitaciones nuevas centro ciudad ..,201066700,Lola Serrano Soler,CIUTAT VELLA,SANT FRANCESC,39.47101,-0.37833,Private room,83,4,15,2024-09-13,0.38,4,360,3,
51244968,Habitación. Cómoda céntrica,201066700,Lola Serrano Soler,CIUTAT VELLA,SANT FRANCESC,39.4708,-0.37802,Private room,130,3,14,2024-12-01,0.42,4,365,3,
51272103,Apartamento en el cabañal,119891810,Patricia,POBLATS MARITIMS,LA MALVA-ROSA,39.47483,-0.32643,Entire home/apt,87,2,80,2024-09-07,1.96,1,89,14,
51279976,Valencia Luxury - Boutique Center Clásico,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,,2,3,2024-10-25,0.07,30,228,1,0179V
51285293,Acogedor apartamento en Ruzafa-centro,56036575,Lucrecia,EXTRAMURS,LA ROQUETA,39.46661,-0.37706,Entire home/apt,229,2,49,2024-11-15,1.25,1,142,14,
51296651,Hab.2. Indiv + baño privado en edif. centrico.,270286277,Caroline,CIUTAT VELLA,LA XEREA,39.4734,-0.37319,Private room,,3,91,2024-12-02,2.26,4,0,21,
51304351,Encantador Loft cerca de la Playa 4,172516730,Un Bel Posto,CAMINS AL GRAU,AIORA,39.46365280805492,-0.33916758358738813,Entire home/apt,98,1,126,2024-12-06,3.07,10,167,64,
51314606,Precioso apartamento en Valencia,392649481,Antonio,QUATRE CARRERES,MONT-OLIVET,39.45841,-0.36689,Entire home/apt,117,4,63,2024-10-30,1.74,1,315,25,
51315314,LUXURY APARTMENT CLOSE TO CENTRAL MARKET,54926831,Jesse,CIUTAT VELLA,EL CARME,39.47773,-0.37932,Entire home/apt,252,1,96,2024-12-04,2.59,1,288,33,
51328461,"Habitacion privada con balcon, Valencia centro!!",215577235,Fernando,CIUTAT VELLA,SANT FRANCESC,39.46952,-0.37872,Private room,27,1,178,2024-12-04,4.31,7,280,92,
51330106,Estupenda Habitacion doble (Valencia Centro),215577235,Fernando,CIUTAT VELLA,SANT FRANCESC,39.47005,-0.37843,Private room,26,1,139,2024-12-05,3.37,7,273,5,
51337422,Gomera room in coolest Valencia's area,192826329,Mario,L'EIXAMPLE,LA GRAN VIA,39.46528,-0.37019,Private room,36,3,170,2024-12-17,4.17,3,115,56,
51395013,Confortable alojamiento en el mar,47210171,Angel,POBLATS MARITIMS,EL GRAU,39.42614,-0.32381,Entire home/apt,120,2,35,2024-09-15,0.88,1,354,13,
51418301,Exclusive apartment in the center of valencia with beautiful terrace,354613964,Capital Corp Investree S.L.,CIUTAT VELLA,EL MERCAT,39.47392,-0.3779,Entire home/apt,323,2,103,2024-12-02,2.58,1,296,34,VT-32870-V
51427299,Habitación privada,139036634,Raisa,CAMPANAR,LES TENDETES,39.48453,-0.38469,Private room,45,1,118,2024-12-01,2.87,1,74,37,
51440701,Appartement près de la plage,416617619,Christelle,POBLATS MARITIMS,EL GRAU,39.459207316579345,-0.33605356674929965,Entire home/apt,180,5,4,2024-08-25,0.78,2,78,4,
51472434,Apartamento playa de Malvarrosa,23774792,Natalia,POBLATS MARITIMS,LA MALVA-ROSA,39.48008583517932,-0.3286295083113439,Entire home/apt,79,4,4,2023-08-27,0.19,4,20,0,
51484971,Super LOFT PREMIUM BEACH&PORTValencia . wifi A.C,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.46001,-0.33347,Entire home/apt,84,1,165,2024-12-08,4.04,79,255,29,AV12
51485129,PuertoSuites PLUS!! Frente  puertoValencia y Playa,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.45931,-0.33322,Entire home/apt,,1,141,2024-10-25,3.46,79,286,16,AV 12
51485234,"PORT&SUITES Premium , Front BEACH&PORT Valencia",211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.45976,-0.33345,Entire home/apt,93,1,145,2024-11-22,3.55,79,281,18,AV12
51485403,Big Terraze front Beach&PORT 5 pax wifi,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.45973,-0.33546,Entire home/apt,120,1,118,2024-07-26,2.89,79,231,9,AV12
51486978,SUPER APARTMENT NEW IN CENTER HISTORIC,211991268,ValenciaGUEST,L'EIXAMPLE,RUSSAFA,39.46285,-0.37642,Entire home/apt,85,1,174,2024-12-16,4.26,79,306,47,
51498758,Large rental unit close to  Malvarrosa beach,417132225,Sos,ALGIROS,LA CARRASCA,39.47664,-0.3347,Entire home/apt,84,2,88,2024-09-09,2.15,2,305,20,
51499598,Apartment-Apartment-Ensuite with Shower-Park View,414655501,Bernd,CIUTAT VELLA,EL PILAR,39.47149,-0.38317,Entire home/apt,55,1,26,2024-09-19,0.64,1,364,3,.
51526127,Habitación luminosa con balcón,171166569,Carmen,CAMPANAR,SANT PAU,39.48556,-0.39676,Private room,16,2,7,2022-10-11,0.23,2,249,0,
51527758,Vivienda Turística Valencia 6,195184288,Astrocornucopia S.L,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45541,-0.35853,Entire home/apt,314,2,3,2024-07-14,0.09,4,355,1,VT44449-V
51537799,Bright Loft at City of Sciences,417513024,Frank,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45951,-0.35905,Entire home/apt,104,6,89,2024-12-03,2.19,1,162,31,
51558326,Beautiful HOUSE | SUNNY Terrace | Ruzafa | B,33918935,Pilar,QUATRE CARRERES,EN CORTS,39.457088,-0.368344,Entire home/apt,86,2,170,2024-12-02,4.16,4,169,44,VT-49846-V
51561145,Beautiful Valencian HOUSE | NICE Balcony | Ruzafa,33918935,Pilar,QUATRE CARRERES,EN CORTS,39.457088,-0.368344,Entire home/apt,88,2,157,2024-12-08,3.85,4,170,41,VT-49847-V
51561781,Beautiful HOUSE | Super SUNNY Terrace | Ruzafa | C,33918935,Pilar,QUATRE CARRERES,EN CORTS,39.457088,-0.368344,Entire home/apt,93,3,157,2024-12-03,3.85,4,157,46,VT-49847-V
51572465,Cozy apartment next to Malvarrosa beach,417787635,Anna,POBLATS MARITIMS,LA MALVA-ROSA,39.48136,-0.32991,Entire home/apt,215,3,73,2024-10-31,1.84,1,364,17,
51573897,Private room beside Central Market,47662609,Almudena,CIUTAT VELLA,EL MERCAT,39.47359,-0.37947,Private room,,11,89,2024-11-10,2.31,1,0,36,
51578210,Beautiful HOUSE | SUNNY Terrace | Ruzafa | A,33918935,Pilar,QUATRE CARRERES,EN CORTS,39.457088,-0.368344,Entire home/apt,116,2,173,2024-12-02,4.24,4,133,48,VT-49846-V
51596526,Hermoso & cómodo para 2 + terraza cerca de metro,198340702,Edgar,CAMINS AL GRAU,AIORA,39.46409,-0.34487,Entire home/apt,57,1,153,2024-12-09,3.78,29,156,53,
51611389,Precioso apartamento con balcón cerca de la playa,407058901,Flats,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46385,-0.33031,Entire home/apt,131,2,148,2024-12-09,3.69,4,137,42,VT-54028-V
51615419,"⭐️NEW⭐️ PATIO  A HOUSE . Walk to Beach, port & Metro",56188208,Rafa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46533,-0.3305,Entire home/apt,277,3,155,2024-12-09,3.86,5,300,42,
51627832,Idóneo & cómodo para 2 personas cerca del metro,198340702,Edgar,CAMINS AL GRAU,AIORA,39.46496,-0.34491,Entire home/apt,55,1,155,2024-12-03,5.90,29,179,75,
51636224,Valencia Centro,21995462,Mábel,EXTRAMURS,LA ROQUETA,39.46693,-0.38054,Entire home/apt,120,3,148,2024-12-02,3.69,1,276,51,
51646709,Gran Private Room in Valencia fast wifi,148492594,Marisol,PATRAIX,PATRAIX,39.46067,-0.38913,Private room,32,2,115,2024-10-29,3.08,3,90,44,
51665836,Nice apartment in the city centre,1285419,Mireia,EXTRAMURS,EL BOTANIC,39.47409,-0.38586,Entire home/apt,,4,27,2024-10-21,0.68,1,79,12,
51667922,8 personas en playa malvarrosa a 5 minutos a pie,109490685,Maria Jose,POBLATS MARITIMS,LA MALVA-ROSA,39.47991348964228,-0.3280762924077499,Entire home/apt,236,3,3,2023-10-06,0.10,2,180,0,55667788
51699566,Valencia Luxury - Boutique Center Superior,409088222,Cristian,CIUTAT VELLA,SANT FRANCESC,39.4706,-0.37656,Entire home/apt,,2,39,2024-12-08,0.99,30,213,22,0179V
51699933,Valencia Luxury - Boutique Center Superior,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,121,2,35,2024-11-07,1.21,30,210,23,0179V
51700502,Valencia Luxury - Boutique Center Deluxe,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,110,2,3,2023-10-26,0.07,30,257,0,0179V
51700742,Valencia Luxury - Boutique Center Estándar,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,95,2,8,2024-09-20,0.51,30,0,4,0179V
51704839,Valencia Luxury - Boutique Center Superior,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,113,2,22,2024-11-30,0.58,30,225,12,0179V
51711301,beach&port&valencia top new apartment confort,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.45974,-0.33508,Entire home/apt,83,1,120,2024-09-25,2.96,79,305,15,AV12
51711458,beach&port&valencia top new apartment confort,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.46128,-0.33337,Entire home/apt,94,1,147,2024-11-04,3.62,79,303,26,AV12
51711492,Puerto&Suites Loft comfort .A.C&Wifi,211991268,ValenciaGUEST,POBLATS MARITIMS,EL GRAU,39.46058,-0.33524,Entire home/apt,83,1,75,2024-09-30,1.85,79,288,6,AV12
51720008,Valencia Luxury - Boutique Redonda  Estándar R2,409088222,Cristian,CIUTAT VELLA,LA SEU,39.47451,-0.37511,Entire home/apt,90,2,2,2024-04-11,0.06,30,340,1,0179V
51720318,Valencia Luxury - Boutique Redonda Con terraza R3,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47253,-0.37734,Entire home/apt,99,2,1,2023-04-16,0.05,30,340,0,0179V
51720969,Valencia Luxury - Boutique Redonda Estándar R12,409088222,Cristian,CIUTAT VELLA,SANT FRANCESC,39.47223,-0.37566,Entire home/apt,90,2,1,2023-12-21,0.08,30,327,0,0179V
51721072,Valencia Luxury - Boutique Redonda Estándar R17,409088222,Cristian,CIUTAT VELLA,SANT FRANCESC,39.47223,-0.37682,Entire home/apt,90,2,2,2023-12-30,0.16,30,339,2,0179V
51721149,Valencia Luxury - Boutique Redonda Deluxe R13,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47401,-0.37733,Entire home/apt,106,2,39,2024-12-01,1.24,30,337,28,0179V
51724026,Valencia Luxury - Boutique Redonda Deluxe R18,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47221,-0.37708,Entire home/apt,106,2,1,2024-08-20,0.24,30,325,1,0179V
51724354,Valencia Luxury - Boutique Redonda Superior R23,409088222,Cristian,CIUTAT VELLA,SANT FRANCESC,39.47311,-0.37516,Entire home/apt,110,2,5,2024-06-10,0.17,30,340,2,0179V
51739671,Valencia Luxury - Boutique Redonda Clásico R11,409088222,Cristian,CIUTAT VELLA,LA SEU,39.47396,-0.37527,Entire home/apt,95,2,7,2024-10-02,0.62,30,330,7,0179V
51764055,Loft en edificio restaurado del año 1900,29978765,Agustin,CIUTAT VELLA,EL PILAR,39.4717,-0.38364,Entire home/apt,,5,132,2024-12-10,3.30,3,87,40,
51776432,Duplex tradicional en la  playa de valencia!,409862803,Alfredo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47123,-0.32788,Entire home/apt,143,3,75,2024-03-18,1.94,2,64,2,
51795883,Cama doble con baño privado en Ciudad de las Artes,312667010,Liliana,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45502,-0.3587,Private room,76,3,21,2024-10-29,0.56,1,348,7,
51801187,HABITACIÓN  PRIVADA  lV CENTRO 3 PLAZAS,171079996,Inma,CIUTAT VELLA,EL MERCAT,39.47362,-0.3794,Private room,41,1,113,2024-12-01,2.85,4,86,40,
51839434,Piso encantador en Valencia,419938854,Silvia,EXTRAMURS,LA PETXINA,39.47068,-0.3878,Entire home/apt,90,2,74,2024-10-28,1.85,1,170,17,
51860040,Valencia Luxury - Boutique Paz,409088222,Cristian,CIUTAT VELLA,LA SEU,39.47463,-0.37432,Entire home/apt,413,2,20,2024-10-30,0.53,30,276,3,0179V
51885280,Central & Cozy Loft P3,137557003,Francisco,CIUTAT VELLA,EL MERCAT,39.47336,-0.37663,Entire home/apt,55,32,19,2024-10-29,0.50,18,302,3,
51934882,Maritime house Valencia beach,105546376,Enric,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47256,-0.33159,Entire home/apt,250,4,33,2024-12-06,0.83,1,333,14,VT-52200-V
51936996,Charming apartment w/ terrace at the beach,419993755,Julia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46872,-0.32685,Entire home/apt,85,4,82,2024-11-15,2.05,1,58,25,
51940062,"céntrica, luminosa ambiente tranquilo",24367730,Luz,EL PLA DEL REAL,EXPOSICIO,39.47408,-0.36066,Private room,29,2,43,2024-12-20,1.11,12,345,21,
51951961,Dúplex 3 Dormitorios con Terraza Jardín Botánico,374138888,Líbere,EXTRAMURS,EL BOTANIC,39.474121,-0.386182,Entire home/apt,201,1,177,2024-09-26,4.41,5,235,32,
51964376,CONFORTABLE PRIVATE WONDERFUL ROOM in Valencia,288636653,Karoline,BENICALAP,BENICALAP,39.49067687988281,-0.38489699363708496,Private room,40,2,47,2024-10-26,1.18,2,87,15,
51974967,Valencia Luxury - Boutique Center Clásico,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.471329,-0.377594,Entire home/apt,105,2,37,2024-11-27,1.32,30,214,24,0179V
52023609,Valencia Luxury - Boutique Market A,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47382,-0.37807,Entire home/apt,174,2,34,2024-12-02,0.92,30,329,19,0179V
52023785,Valencia Luxury - Boutique Market B,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47383,-0.37614,Entire home/apt,146,2,36,2024-09-24,1.13,30,332,14,0179V
52023921,Valencia Luxury - Boutique Market C,409088222,Cristian,CIUTAT VELLA,EL MERCAT,39.47192,-0.37763,Entire home/apt,338,2,78,2024-12-02,1.99,30,225,43,0179V
52027058,Habitación 21 Eu súper grande para 1 persona 1cama,355867618,Santiago,JESUS,L'HORT DE SENABRE,39.44873,-0.39107,Private room,21,1,50,2024-12-01,1.27,3,102,26,
52031051,Piso Caravaca,219698583,William,EL PLA DEL REAL,MESTALLA,39.47411,-0.35394,Entire home/apt,120,6,13,2023-08-19,0.44,1,78,0,
52044110,The Malvarrosa Apartment Parking by Florit Flats,42125633,Marta,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47334,-0.32653,Entire home/apt,78,1,22,2024-10-24,0.55,45,358,3,
52045805,The Malvarrosa Beach I Apartament,409088222,Cristian,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.468,-0.32629,Entire home/apt,141,3,10,2024-12-08,0.32,30,300,6,0179V
52053891,Balmes II Central Market Mid-term,63053029,MD Rentals,CIUTAT VELLA,EL MERCAT,39.47309,-0.38018,Entire home/apt,116,2,16,2024-10-27,0.41,67,361,3,
52055155,Vitoria Estudio VLC City Center Mid-term,63053029,MD Rentals,CIUTAT VELLA,SANT FRANCESC,39.47157,-0.37444,Entire home/apt,87,2,44,2024-12-01,1.11,67,353,19,EGVT-330-V
52142259,Beautiful 1 bedroom loft with private terrace,77917458,Melissa,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46616,-0.33117,Entire home/apt,115,4,123,2024-12-03,3.09,2,5,32,
52234970,LOFT DE ENSUEÑO,66003676,Jorge,POBLATS MARITIMS,NATZARET,39.44912,-0.33504,Entire home/apt,101,2,167,2024-12-19,4.60,1,163,69,
52237603,Acogedora habitación en Valencia (Benimaclet),18075229,Soraya,BENIMACLET,BENIMACLET,39.48742,-0.36133,Private room,116,1,21,2022-04-01,0.53,1,234,0,
52271365,Apartamento en el centro histórico. Tranquilo y con todas las comodidades,410765720,Sergi,CIUTAT VELLA,EL CARME,39.48053,-0.3784,Entire home/apt,135,2,107,2024-12-01,2.83,1,350,41,
52271648,"Close to beach in Cabanyal: Pool, Terrace, 2 bdr",14873384,Oliver,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4707,-0.33019,Entire home/apt,,7,8,2024-11-30,0.28,1,3,3,
52277495,Nuevo  2 Habitaciones&4PAX . 2 Rooms .AC Wifi,211991268,ValenciaGUEST,EXTRAMURS,ARRANCAPINS,39.46614,-0.38513,Entire home/apt,119,1,114,2024-12-02,2.88,79,0,28,
52329278,Loft Cabanyal,92500968,Diango,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4718,-0.32842,Entire home/apt,87,3,33,2024-09-25,0.84,1,347,7,VT-50437-V
52366131,Amplia Habitación Valencia Centro(Plaza España),423845704,Agustín,EXTRAMURS,LA ROQUETA,39.46387,-0.37986,Private room,29,1,187,2024-11-09,4.73,4,59,50,
52376603,Apartment-Apartment-Ensuite with Shower-Terrace,423950563,Red Snapper,CIUTAT VELLA,EL PILAR,39.47384,-0.38351,Entire home/apt,86,4,35,2024-12-04,0.91,1,358,11,VT-45756-V
52376778,Apartment-Apartment-Ensuite with Shower-Courtyard,423951576,Red Snapper,CIUTAT VELLA,EL PILAR,39.47385,-0.38332,Entire home/apt,85,4,7,2023-08-02,0.18,1,360,0,VT-38224-V
52397532,Sfeervol appartement in het centrum Valencia,424119484,Mitchell & Thomas,CIUTAT VELLA,EL PILAR,39.47501,-0.381786,Entire home/apt,79,11,18,2024-09-03,0.60,1,246,5,
52427215,Habitación Acogedora .,165867059,Lenda,POBLATS MARITIMS,NATZARET,39.44531,-0.3336214,Private room,31,1,25,2024-12-02,3.93,2,261,25,
52480925,Slow Home Apartments 08 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,162,2,15,2023-08-17,0.39,8,145,0,22000/20217179893
52486322,Incredible loft and private terrace near the beach,159700834,Francisco,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47241,-0.33043,Entire home/apt,159,30,70,2024-08-17,1.79,1,228,9,
52492047,"5P casa en el Jardín de Ayora, wifi gratis y AC",31397203,Lluis,CAMINS AL GRAU,AIORA,39.46613,-0.34429,Entire home/apt,92,4,84,2024-11-29,2.15,1,167,32,VT-45468-V
52504069,Estudio 2 con encanto en pleno casco antiguo..,153489933,María,CIUTAT VELLA,EL MERCAT,39.47329,-0.37689,Entire home/apt,50,2,151,2024-11-24,3.93,3,148,42,
52531880,Valencia city center classic housing,163479813,Lily,CIUTAT VELLA,SANT FRANCESC,39.47037,-0.37836,Private room,389,2,27,2024-11-03,0.70,4,174,4,
52541844,Slow Home Apartments 06 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,158,2,5,2022-10-14,0.13,8,147,0,2000/2021/179893
52542196,Slow Home Apartments 07 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,149,2,35,2024-12-02,0.90,8,146,3,ESXXX
52543765,Slow Home Apartments 01 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,111,1,8,2022-08-29,0.21,8,156,0,22000/2021/179893
52544001,Slow Home ApartmentS 05 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,141,1,8,2022-04-17,0.21,8,134,0,ESXXX
52544015,Slow Home Apartments 04 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,131,1,11,2023-03-04,0.28,8,145,0,ESXXX
52544028,Slow Home Apartments 02 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,111,1,13,2023-02-26,0.33,8,130,0,22000/2021/179398
52544043,Slow Home Apartments 03 VLC,424800807,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,103,1,14,2024-12-02,0.36,8,157,3,ESXXX
52566775,Apartamento Azahar acogedor moderno y romántico.,426733385,Elisabet,CAMINS AL GRAU,CAMI FONDO,39.46547139618126,-0.3532829548950676,Entire home/apt,225,30,45,2024-08-10,1.16,1,205,4,
52597353,Elegant city center apartment with high speed WiFi,110917409,Jesús,CIUTAT VELLA,LA XEREA,39.4728,-0.37373,Entire home/apt,69,11,66,2024-08-31,1.75,5,169,18,
52612451,Room with private bathroom center ruzafa wifi,64278547,Ludovic,L'EIXAMPLE,RUSSAFA,39.46038104974152,-0.37574407703704765,Private room,51,2,73,2024-12-02,3.39,1,174,33,
52624997,Casita del Mar - Lic. VT-50442-V,95011742,Roger,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4735,-0.32818,Entire home/apt,124,2,114,2024-11-04,2.94,1,173,39,VT-50442-V
52626385,Beautiful apartment  in the heart of Valencia,30667255,Belen,L'EIXAMPLE,RUSSAFA,39.46382,-0.37165,Entire home/apt,130,3,73,2024-12-03,2.07,1,134,26,
52633721,Boho room private bathroom & balcony,25463575,Constanza,L'EIXAMPLE,RUSSAFA,39.45734,-0.37525,Private room,55,3,85,2024-12-02,2.25,3,91,28,
52645397,Apartment-Apartment-Ensuite with Shower-Terrace,425992433,Red Snapper,EXTRAMURS,LA ROQUETA,39.46606,-0.37741,Entire home/apt,65,1,12,2024-11-03,0.31,1,343,3,.
52679625,Apartment-Apartment-Ensuite with Shower-Terrace,425992567,Red Snapper,CIUTAT VELLA,SANT FRANCESC,39.47066,-0.37891,Entire home/apt,90,1,29,2024-06-05,0.83,1,331,2,.
52708787,VALENCIA. BULEVAR SUR. PARQUE RAMBLETA. SOL.,371908119,Rafael,JESUS,SANT MARCEL.LI,39.44536,-0.39175,Entire home/apt,44,3,151,2024-12-13,3.90,2,202,41,
52729042,Central Park Apartment_Apartamento Parque central,97352565,Ángel,QUATRE CARRERES,EN CORTS,39.45264,-0.37212,Entire home/apt,138,7,22,2024-10-02,0.62,2,365,6,
52736389,"Family-friendly, bright,near port and Océanografic",30800358,Marine,QUATRE CARRERES,LA PUNTA,39.45106,-0.33549,Entire home/apt,130,3,35,2024-11-30,1.20,1,233,10,
